,unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,descriptor_2,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,facility_type,status,due_date,resolution_description,resolution_action_updated_date,community_board,council_district,police_precinct,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,vehicle_type,taxi_company_borough,taxi_pick_up_location,bridge_highway_name,bridge_highway_direction,road_ramp,bridge_highway_segment,latitude,longitude,location
512,69391524,2026-06-17T23:32:59.000,2026-06-18T00:42:20.000,NYPD,New York City Police Department,Noise - Park,Loud Talking,,Park/Playground,11249.0,106 SOUTH 3 STREET,SOUTH 3 STREET,BERRY STREET,BEDFORD AVENUE,BERRY STREET,BEDFORD AVENUE,ADDRESS,BROOKLYN,SOUTH 3 STREET,,Closed,,"The New York City Police Department responded to the complaint and their investigation determined that police action was not necessary. If the problem persists, please contact 311 to create another complaint. If possible, provide contact information so responding officers may reach out to you for more details. We count on New Yorkers like yourself to maintain a safe City, so please let us know if you see other conditions that require our attention.",2026-06-18T00:42:25.000,01 BROOKLYN,34.0,Precinct 90,3024300009.0,BROOKLYN,994359.0,198999.0,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.71287725642817,-73.96353533219545,POINT (-73.963535332195 40.712877256428)
513,69400709,2026-06-17T23:32:56.000,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,,1-2 Family Dwelling,11229.0,2319 EAST 16 STREET,EAST 16 STREET,AVENUE W,AVENUE X,AVENUE W,AVENUE X,ADDRESS,BROOKLYN,EAST 16 STREET,,In Progress,,,,15 BROOKLYN,48.0,Precinct 61,3074010066.0,BROOKLYN,996891.0,155598.0,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.593747761054566,-73.95448338011573,POINT (-73.954483380116 40.593747761055)
514,69398496,2026-06-17T23:32:51.000,2026-06-17T23:39:26.000,NYPD,New York City Police Department,Noise - Commercial,Banging/Pounding,,Club/Bar/Restaurant,11106.0,34-39 31 STREET,31 STREET,34 AVENUE,35 AVENUE,34 AVENUE,35 AVENUE,ADDRESS,ASTORIA,31 STREET,,Closed,,"The New York City Police Department responded to the complaint and their investigation determined that no criminal violation existed. The condition was corrected without the need to issue a summons or effect an arrest. If the problem persists, please contact 311 to create another complaint. If possible, provide contact information so responding officers may reach out to you for more details. If necessary, your complaint may be referred to your local precinct's special operations units (Quality of Life, etc.). Thank you for your attention to this matter. We count on New Yorkers like yourself to maintain a safe City, so please let us know if you see other conditions that require our attention.",2026-06-17T23:39:28.000,01 QUEENS,22.0,Precinct 114,4006080005.0,QUEENS,1004261.0,215815.0,PHONE,Unspecified,QUEENS,,,,,,,,40.75901615332318,-73.927767337968,POINT (-73.927767337968 40.759016153323)
515,69398464,2026-06-17T23:32:00.000,,DOT,Department of Transportation,Street Light Condition,Street Light Out,Location Type: Residential Address,,11219.0,4600 14 AVENUE,14 AVENUE,46 ST,47 ST,,,ADDRESS,BROOKLYN,,,Open,,,,12 BROOKLYN,44.0,Precinct 66,3056230038.0,BROOKLYN,987507.0,170731.0,UNKNOWN,Unspecified,BROOKLYN,,,,,,,,40.63529313411514,-73.98826517539483,POINT (-73.988265175395 40.635293134115)
516,69390753,2026-06-17T23:31:53.000,,DOT,Department of Transportation,Street Sign - Dangling,Other/Unknown,,Street,10018.0,200 WEST 36 STREET,WEST 36 STREET,7 AVENUE,8 AVENUE,7 AVENUE,8 AVENUE,ADDRESS,NEW YORK,WEST 36 STREET,,In Progress,,,,05 MANHATTAN,3.0,Precinct 14,1007850046.0,MANHATTAN,986987.0,213416.0,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.752453731112425,-73.99012136835283,POINT (-73.990121368353 40.752453731112)
517,69399575,2026-06-17T23:31:43.000,2026-06-18T01:06:57.000,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,,Street/Sidewalk,11210.0,2323 AVENUE J,AVENUE J,EAST 23 STREET,EAST 24 STREET,EAST 23 STREET,EAST 24 STREET,ADDRESS,BROOKLYN,AVENUE J,,Closed,,"The New York City Police Department responded to the complaint and their investigation determined that a violation of law occurred. Police issued a summons in response to the complaint. Thank you for attention to this matter. We count on New Yorkers like yourself to maintain a safe City, so please let us know if you see other conditions that require our attention.",2026-06-18T01:07:01.000,14 BROOKLYN,45.0,Precinct 70,3075870001.0,BROOKLYN,997235.0,167380.0,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.62608642950892,-73.95322208020183,POINT (-73.953222080202 40.626086429509)
518,69396677,2026-06-17T23:31:30.000,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,,1-2 Family Dwelling,11229.0,2317 EAST 16 STREET,EAST 16 STREET,AVENUE W,AVENUE X,AVENUE W,AVENUE X,ADDRESS,BROOKLYN,EAST 16 STREET,,In Progress,,,,15 BROOKLYN,48.0,Precinct 61,3074010068.0,BROOKLYN,996889.0,155609.0,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.59377795669213,-73.95449056096403,POINT (-73.954490560964 40.593777956692)
519,69400719,2026-06-17T23:31:26.000,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,,Sidewalk,10128.0,506 EAST 88 STREET,EAST 88 STREET,YORK AVENUE,EAST END AVENUE,YORK AVENUE,EAST END AVENUE,ADDRESS,NEW YORK,EAST 88 STREET,,In Progress,,,,08 MANHATTAN,5.0,Precinct 19,1015840046.0,MANHATTAN,999283.0,222376.0,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.77703425724695,-73.9457214845266,POINT (-73.945721484527 40.777034257247)
520,69392138,2026-06-17T23:31:21.000,,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,,Street/Sidewalk,11372.0,85-04 37 AVENUE,37 AVENUE,85 STREET,86 STREET,85 STREET,86 STREET,ADDRESS,JACKSON HEIGHTS,37 AVENUE,,In Progress,,,,03 QUEENS,21.0,Precinct 115,4014730001.0,QUEENS,1017124.0,212562.0,ONLINE,Unspecified,QUEENS,,,,,,,,40.75004903324268,-73.88135238845922,POINT (-73.881352388459 40.750049033243)
521,69398554,2026-06-17T23:31:12.000,2026-06-18T00:44:04.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,,Residential Building/House,11374.0,64-85 WETHEROLE STREET,WETHEROLE STREET,64 ROAD,65 ROAD,64 ROAD,65 ROAD,ADDRESS,REGO PARK,WETHEROLE STREET,,Closed,,"The New York City Police Department responded to the complaint and with the information available observed no evidence of a criminal violation at that time. If the problem persists, please contact 311 to create another complaint. If possible, provide contact information so responding officers may reach out to you for more details. If necessary, your complaint may be referred to your local precinct's special operations units (Quality of Life, etc.). We count on New Yorkers like yourself to maintain a safe City, so please let us know if you see other conditions that require our attention.",2026-06-18T00:44:07.000,06 QUEENS,30.0,Precinct 112,4030970038.0,QUEENS,1022732.0,204213.0,MOBILE,Unspecified,QUEENS,,,,,,,,40.72711049968776,-73.86115999604998,POINT (-73.86115999605 40.727110499688)
522,69398247,2026-06-17T23:31:05.000,2026-06-18T01:31:30.000,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,,Street/Sidewalk,10471.0,6375 BROADWAY,BROADWAY,WEST 254 STREET,HENRY HUDSON PKWY ET 23 N SB,WEST 254 STREET,HENRY HUDSON PKWY ET 23 N SB,ADDRESS,BRONX,BROADWAY,,Closed,,"The New York City Police Department responded to the complaint and their investigation determined that a violation of law occurred. Police issued a summons in response to the complaint. Thank you for attention to this matter. We count on New Yorkers like yourself to maintain a safe City, so please let us know if you see other conditions that require our attention.",2026-06-18T01:31:34.000,08 BRONX,11.0,Precinct 50,2058411944.0,BRONX,1012796.0,267810.0,ONLINE,Unspecified,BRONX,,,,,,,,40.90170395084401,-73.8967377712885,POINT (-73.896737771288 40.901703950844)
523,69397201,2026-06-17T23:31:00.000,2026-06-18T01:11:44.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,,Street/Sidewalk,10303.0,DIXON AVENUE,DIXON AVENUE,DIXON AVENUE,MORNINGSTAR ROAD,DIXON AVENUE,MORNINGSTAR ROAD,INTERSECTION,,,,Closed,,"The New York City Police Department responded to the complaint and their investigation determined that no criminal violation existed. The condition was corrected without the need to issue a summons or effect an arrest. If the problem persists, please contact 311 to create another complaint. If possible, provide contact information so responding officers may reach out to you for more details. If necessary, your complaint may be referred to your local precinct's special operations units (Quality of Life, etc.). Thank you for your attention to this matter. We count on New Yorkers like yourself to maintain a safe City, so please let us know if you see other conditions that require our attention.",2026-06-18T01:11:47.000,01 STATEN ISLAND,49.0,Precinct 121,,STATEN ISLAND,943192.0,168176.0,ONLINE,Unspecified,STATEN ISLAND,,,,,,,,40.62818565108522,-74.1479144445663,POINT (-74.147914444566 40.628185651085)
524,69392572,2026-06-17T23:31:00.000,,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),NM1,,11201.0,33 BOND STREET,BOND STREET,LIVINGSTON ST,SCHERMERHORN ST,,,ADDRESS,BROOKLYN,,,Open,,,,02 BROOKLYN,33.0,Precinct 84,3001667502.0,BROOKLYN,988782.0,190168.0,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.68864284240401,-73.98365834326495,POINT (-73.983658343265 40.688642842404)
525,69393253,2026-06-17T23:30:48.000,,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,GARBAGE/RECYCLING STORAGE,MISSING OR INADEQUATE CANS/LID,RESIDENTIAL BUILDING,10462.0,1868 HOLLAND AVENUE,HOLLAND AVENUE,,,,,ADDRESS,BRONX,,,Open,,The following complaint conditions are still open. HPD has already attempted to notify the property owner that the condition exists; the tenant should provide access for the owner to make the repair.  HPD may attempt to contact the tenant by phone to verify the correction of the condition or an HPD Inspector may attempt to conduct an inspection.,2026-06-17T00:00:00.000,11 BRONX,13.0,Precinct 49,2040520033.0,BRONX,1021650.0,247891.0,PHONE,Unspecified,BRONX,,,,,,,,40.84699940301224,-73.86482057337778,POINT (-73.864820573378 40.846999403012)
526,69397648,2026-06-17T23:30:47.000,,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,,Street/Sidewalk,11356.0,126-02 10 AVENUE,10 AVENUE,125 STREET,126 STREET,125 STREET,126 STREET,ADDRESS,COLLEGE POINT,10 AVENUE,,In Progress,,,,07 QUEENS,19.0,Precinct 109,4039740069.0,QUEENS,1027986.0,226602.0,ONLINE,Unspecified,QUEENS,,,,,,,,40.788538066031215,-73.84205837370708,POINT (-73.842058373707 40.788538066031)
527,69395899,2026-06-17T23:30:41.000,2026-06-17T23:48:34.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,,Street/Sidewalk,11421.0,91-29 86 STREET,86 STREET,91 AVENUE,ATLANTIC AVENUE,91 AVENUE,ATLANTIC AVENUE,ADDRESS,WOODHAVEN,86 STREET,,Closed,,"The New York City Police Department responded to the complaint and their investigation determined that no criminal violation existed. The condition was corrected without the need to issue a summons or effect an arrest. If the problem persists, please contact 311 to create another complaint. If possible, provide contact information so responding officers may reach out to you for more details. If necessary, your complaint may be referred to your local precinct's special operations units (Quality of Life, etc.). Thank you for your attention to this matter. We count on New Yorkers like yourself to maintain a safe City, so please let us know if you see other conditions that require our attention.",2026-06-17T23:48:36.000,09 QUEENS,32.0,Precinct 102,4089800051.0,QUEENS,1024113.0,189744.0,MOBILE,Unspecified,QUEENS,,,,,,,,40.6873904515264,-73.85626312535916,POINT (-73.856263125359 40.687390451526)
528,69399808,2026-06-17T23:30:40.000,2026-06-18T00:21:41.000,NYPD,New York City Police Department,Illegal Fireworks,,,Park/Playground,11104.0,42-01 GREENPOINT AVENUE,GREENPOINT AVENUE,42 STREET,43 STREET,42 STREET,43 STREET,ADDRESS,SUNNYSIDE,GREENPOINT AVENUE,,Closed,,"The New York City Police Department responded to the complaint and with the information available observed no evidence of a criminal violation at that time. If the problem persists, please contact 311 to create another complaint. If possible, provide contact information so responding officers may reach out to you for more details. If necessary, your complaint may be referred to your local precinct's special operations units (Quality of Life, etc.). We count on New Yorkers like yourself to maintain a safe City, so please let us know if you see other conditions that require our attention.",2026-06-18T00:21:44.000,02 QUEENS,26.0,Precinct 108,4001740001.0,QUEENS,1005619.0,209075.0,ONLINE,Unspecified,QUEENS,,,,,,,,40.74051338271035,-73.9228868559126,POINT (-73.922886855913 40.74051338271)
529,69394887,2026-06-17T23:30:37.000,,DOT,Department of Transportation,Street Sign - Missing,Yield,,Street,11354.0,37-03 PRINCE STREET,PRINCE STREET,37 AVENUE,38 AVENUE,37 AVENUE,38 AVENUE,ADDRESS,FLUSHING,PRINCE STREET,,In Progress,,,,07 QUEENS,20.0,Precinct 109,,QUEENS,1030582.0,216503.0,MOBILE,Unspecified,QUEENS,,,,,,,,40.76080578214415,-73.83275322210358,POINT (-73.832753222104 40.760805782144)
530,69398230,2026-06-17T23:30:27.000,2026-06-18T00:31:58.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,,Street/Sidewalk,10462.0,1711 COLDEN AVENUE,COLDEN AVENUE,VAN NEST AVENUE,MORRIS PARK AVENUE,VAN NEST AVENUE,MORRIS PARK AVENUE,ADDRESS,BRONX,COLDEN AVENUE,,Closed,,"The New York City Police Department responded to the complaint and observed no criminal violation upon their arrival. If the problem persists, please contact 311 to create another complaint. If possible, provide contact information so responding officers may reach out to you for more details. We count on New Yorkers like yourself to maintain a safe City, so please let us know if you see other conditions that require our attention.",2026-06-18T00:32:01.000,11 BRONX,13.0,Precinct 49,2041010120.0,BRONX,1024231.0,247920.0,MOBILE,Unspecified,BRONX,,,,,,,,40.847067690043815,-73.85549159063306,POINT (-73.855491590633 40.847067690044)
531,69399816,2026-06-17T23:30:20.000,2026-06-17T23:53:55.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,,Club/Bar/Restaurant,11106.0,33-02 34 AVENUE,34 AVENUE,33 STREET,34 STREET,33 STREET,34 STREET,ADDRESS,ASTORIA,34 AVENUE,,Closed,,"The New York City Police Department responded to the complaint and their investigation determined that no criminal violation existed. The condition was corrected without the need to issue a summons or effect an arrest. If the problem persists, please contact 311 to create another complaint. If possible, provide contact information so responding officers may reach out to you for more details. If necessary, your complaint may be referred to your local precinct's special operations units (Quality of Life, etc.). Thank you for your attention to this matter. We count on New Yorkers like yourself to maintain a safe City, so please let us know if you see other conditions that require our attention.",2026-06-17T23:53:58.000,01 QUEENS,26.0,Precinct 114,4006100025.0,QUEENS,1004882.0,215756.0,ONLINE,Unspecified,QUEENS,,,,,,,,40.75885278615065,-73.92552592881476,POINT (-73.925525928815 40.758852786151)
532,69394038,2026-06-17T23:30:04.000,2026-06-18T00:23:19.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,,Street/Sidewalk,10458.0,2777 DECATUR AVENUE,DECATUR AVENUE,EAST 197 STREET,EAST 198 STREET,EAST 197 STREET,EAST 198 STREET,ADDRESS,BRONX,DECATUR AVENUE,,Closed,,"The New York City Police Department responded to the complaint and their investigation determined that a violation of law occurred. Police issued a summons in response to the complaint. Thank you for attention to this matter. We count on New Yorkers like yourself to maintain a safe City, so please let us know if you see other conditions that require our attention.",2026-06-18T00:23:22.000,07 BRONX,15.0,Precinct 52,2032830087.0,BRONX,1015545.0,254965.0,MOBILE,Unspecified,BRONX,,,,,,,,40.86643914874169,-73.88685357404084,POINT (-73.886853574041 40.866439148742)
